0.416845	0.251709	0.247887	0.296284	-0.198847	0.410808	-2.214339	0.565545	0.093621	0.157732	0.113512	0.118790	-0.286909	0.269205	0.196883	nan
0.425526	0.255383	0.251440	0.301197	-0.190678	0.488658	-1.151923	0.475237	0.094078	0.160009	0.114167	0.119782	-0.325882	0.254074	0.192716	nan
0.454740	0.267378	0.263029	0.317417	-0.189742	1.050290	-0.560766	0.481672	0.101181	0.167405	0.119787	0.126598	-0.696913	0.213421	0.179387	nan
0.517366	0.291322	0.286101	0.350669	-0.597552	2.449946	-2.000529	1.430735	0.186165	0.197184	0.177586	0.186807	0.415412	0.166083	0.155207	0.220414
0.339404	0.232417	0.229543	0.262593	-0.131688	0.677272	-0.501567	0.354987	0.090184	0.253575	0.137613	0.146543	-0.075248	0.466188	0.207286	nan
0.277033	0.253976	0.253281	0.261201	-0.385782	1.448365	-1.314771	0.902312	0.253307	0.438572	0.273982	0.312227	7.794361	0.513457	0.442639	1.209980
0.287619	0.264104	0.263323	0.271452	1.187920	0.798374	0.841846	0.927702	1.173611	0.674943	0.742820	0.837963	-0.075922	0.963182	-3.875023	0.656825
0.312493	0.287344	0.286337	0.295148	0.952580	0.544281	0.641863	0.692983	0.579287	0.373115	0.372165	0.431676	-0.057059	-0.067952	-0.068726	nan
0.367690	0.308730	0.307037	0.326651	-0.801936	0.594593	0.786623	nan	0.169327	0.224628	0.257638	0.213993	0.330721	0.369371	0.315118	0.337649
0.371050	0.311353	0.309644	0.329495	-0.778170	0.523513	0.654289	nan	0.163009	0.218215	0.259014	0.209639	0.324590	0.373639	0.309098	0.334679
0.381987	0.319797	0.318046	0.338692	-0.972428	0.356999	0.393794	nan	0.153306	0.204633	0.269852	0.203808	0.331175	0.405957	0.309433	0.346498
0.403734	0.336130	0.334356	0.356673	2.571557	0.226107	0.243209	0.520991	0.160823	0.207229	0.264997	0.206703	3.466026	0.905458	2.112810	1.878683
0.338242	0.291433	0.290074	0.305791	-0.470532	0.880203	1.584338	nan	0.310606	0.518634	0.565692	0.450005	0.529550	0.723825	1.204726	0.772935
0.340661	0.293402	0.292030	0.307896	-0.475624	0.791817	1.259304	nan	0.341464	0.526606	0.616680	0.480430	0.489666	0.824027	1.828443	0.903596
0.348445	0.299678	0.298269	0.314629	-0.498554	0.568192	0.739491	nan	1.811207	0.798933	1.162707	1.189368	0.267026	1.137773	-5.741826	nan
0.363516	0.311557	0.310103	0.327483	-2.398380	1.237907	2.490594	nan	-0.571767	0.693522	1.676166	nan	0.189415	0.338681	0.394366	0.293563
0.375905	0.313487	0.311596	0.332376	-0.700893	1.418271	13.994527	nan	0.629517	1.746541	1.062561	1.053206	-0.444244	1.758513	0.862704	nan
0.379542	0.316272	0.314337	0.335407	-0.507676	2.751504	-2.083967	1.427850	0.562286	3.222016	1.085865	1.253008	-0.570550	1.208205	0.777661	nan
0.391397	0.325261	0.323180	0.345222	-0.289969	-1.759135	-0.522095	nan	0.399807	-5.801754	0.949827	nan	11.521567	0.493977	0.553371	1.465812
0.317186	0.278542	0.277422	0.290479	-1.364797	1.747955	3.421784	nan	-1.474758	5.453787	-4.087014	3.203379	4.849911	-4.324834	-14.551315	6.732895
0.319055	0.280100	0.278968	0.292131	-1.664662	2.493328	7.042611	nan	-0.623262	-14.160891	-1.531763	nan	1.770318	-4.415342	17.342308	nan
0.325030	0.285037	0.283867	0.297381	-1.177848	-1.537943	-0.968059	nan	-0.426422	-0.953261	-0.877842	nan	-4.821553	1.499918	3.026276	nan
0.336440	0.294271	0.293039	0.307275	-0.622866	-1.146784	-0.695056	nan	-0.691528	-0.686950	-0.668813	nan	0.725174	0.414940	0.439522	0.509490
0.346038	0.296656	0.295136	0.311745	-0.512092	-1.548118	-1.273968	nan	-123.127759	-17.495972	6.513984	24.120164	-0.184577	-0.469177	-0.517346	nan
0.348872	0.298900	0.297335	0.314156	-0.463323	-1.347455	-1.057848	nan	34.444473	-3.626077	65.629278	nan	-0.172072	-0.435868	-0.505344	nan
0.358132	0.306161	0.304435	0.321980	-0.360202	-1.166104	-0.772843	nan	2.101007	-1.550831	-14.984653	3.654934	-0.135793	-0.338322	-0.453894	nan
0.377113	0.320641	0.318498	0.337701	-0.261977	-1.407919	-0.627544	nan	0.471260	-2.831455	1.385251	nan	-0.093747	-0.240139	-0.432434	nan
0.301704	0.268851	0.267911	0.279058	-0.974564	-2.003488	-1.567951	nan	-0.718214	-1.082529	-0.861982	nan	-0.271474	-0.814571	-1.456387	nan
0.303261	0.270161	0.269206	0.280441	-0.854709	-1.293915	-1.045247	nan	-0.633411	-0.795453	-0.711988	nan	-0.242246	-0.845700	-1.354513	nan
0.308239	0.274312	0.273308	0.284836	-0.495211	-0.697398	-0.523823	nan	-0.714154	-0.500361	-0.586997	nan	-0.266467	-7.109822	-1.587135	nan
0.317793	0.282130	0.281012	0.293161	-0.303306	-0.681945	-0.410749	nan	2.232877	-0.597700	-1.196105	1.168707	-0.618215	0.660422	0.963076	nan
